seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
3995,79.900000,SIMULATED,DESCENT,8.171,0.026,5.380,-0.053,-0.047,-6.162,101141.6,15.30,-5.07,,,,,,,,1,0,681F
3996,79.920000,SIMULATED,DESCENT,8.147,-0.009,5.259,0.182,0.082,-4.926,101140.8,15.36,-5.05,,,,,,,,1,0,7A07
3997,79.940000,SIMULATED,DESCENT,8.292,-0.063,5.115,0.041,-0.102,-3.690,101144.5,15.05,-5.06,,,,,,,,1,0,2EF3
3998,79.960000,SIMULATED,DESCENT,8.356,0.075,5.072,-0.202,0.052,-2.368,101149.3,14.65,-5.08,,,,,,,,1,0,90E2
3999,79.980000,SIMULATED,DESCENT,8.412,-0.042,4.991,0.061,-0.098,-1.277,101143.3,15.16,-5.06,,,,,,,,1,0,56D7
4000,80.000000,SIMULATED,DESCENT,8.534,0.007,4.876,-0.043,0.118,0.109,101148.9,14.69,-5.07,19.18,0.0006316,0.0012390,9.9,3,9,4.037,1,0,C35D
4001,80.020000,SIMULATED,DESCENT,8.596,-0.017,4.826,-0.113,0.112,1.301,101152.2,14.41,-5.09,,,,,,,,1,0,7DCF
4002,80.040000,SIMULATED,DESCENT,8.678,0.061,4.628,0.049,-0.094,2.574,101148.0,14.76,-5.08,,,,,,,,1,0,0389
4003,80.060000,SIMULATED,DESCENT,8.592,0.033,4.544,-0.099,-0.031,3.601,101152.9,14.35,-5.09,,,,,,,,1,0,7768
4004,80.080000,SIMULATED,DESCENT,8.675,0.039,4.412,-0.124,0.087,4.965,101157.9,13.93,-5.12,,,,,,,,1,0,2746
4005,80.100000,SIMULATED,DESCENT,8.843,-0.051,4.399,0.202,0.015,6.390,101151.0,14.52,-5.10,,,,,,,,1,0,3EA5
4006,80.120000,SIMULATED,DESCENT,8.824,0.101,4.289,-0.099,-0.002,7.436,101157.4,13.97,-5.12,,,,,,,,1,0,382B
4007,80.140000,SIMULATED,DESCENT,8.749,0.011,4.056,-0.095,0.054,8.903,101153.7,14.28,-5.10,,,,,,,,1,0,E77E
4008,80.160000,SIMULATED,DESCENT,8.958,-0.031,4.034,-0.080,0.039,9.825,101158.7,13.87,-5.10,,,,,,,,1,0,EF18
4009,80.180000,SIMULATED,DESCENT,8.969,0.029,3.901,0.103,0.103,10.936,101160.9,13.69,-5.12,,,,,,,,1,0,FFE8
4010,80.200000,SIMULATED,DESCENT,9.050,0.048,3.857,0.115,0.054,12.014,101160.2,13.75,-5.11,,,,,,,,1,0,F8AA
4011,80.220000,SIMULATED,DESCENT,9.018,0.034,3.672,-0.032,-0.021,13.051,101157.7,13.95,-5.09,,,,,,,,1,0,8B33
4012,80.240000,SIMULATED,DESCENT,9.113,-0.022,3.492,-0.019,0.053,14.255,101165.7,13.28,-5.11,,,,,,,,1,0,1981
4013,80.260000,SIMULATED,DESCENT,9.163,0.017,3.563,0.122,-0.143,15.101,101166.9,13.19,-5.13,,,,,,,,1,0,7770
4014,80.280000,SIMULATED,DESCENT,9.259,0.014,3.493,0.097,-0.010,16.050,101162.8,13.53,-5.11,,,,,,,,1,0,3B9C
4015,80.300000,SIMULATED,DESCENT,9.180,0.053,3.275,-0.005,0.006,17.056,101164.9,13.35,-5.10,,,,,,,,1,0,A60B
4016,80.320000,SIMULATED,DESCENT,9.302,-0.064,3.196,0.087,-0.071,18.219,101169.0,13.01,-5.11,,,,,,,,1,0,62FE
4017,80.340000,SIMULATED,DESCENT,9.319,0.067,3.228,-0.076,0.024,18.997,101165.4,13.31,-5.09,,,,,,,,1,0,6577
4018,80.360000,SIMULATED,DESCENT,9.252,-0.045,2.996,0.039,0.056,19.845,101175.8,12.44,-5.13,,,,,,,,1,0,327E
4019,80.380000,SIMULATED,DESCENT,9.320,0.035,2.951,0.047,0.037,20.308,101171.4,12.81,-5.13,,,,,,,,1,0,7E8F
4020,80.400000,SIMULATED,DESCENT,9.310,0.014,2.914,0.091,0.092,21.059,101171.9,12.77,-5.12,,,,,,,,1,0,C165
4021,80.420000,SIMULATED,DESCENT,9.334,0.030,2.892,0.004,0.219,21.794,101173.6,12.63,-5.12,,,,,,,,1,0,1E1A
4022,80.440000,SIMULATED,DESCENT,9.303,0.034,2.738,0.052,-0.140,22.459,101184.2,11.74,-5.18,,,,,,,,1,0,5E1C
4023,80.460000,SIMULATED,DESCENT,9.397,0.080,2.848,0.107,-0.044,22.981,101174.6,12.54,-5.17,,,,,,,,1,0,43E3
4024,80.480000,SIMULATED,DESCENT,9.382,-0.021,2.631,-0.033,0.085,23.308,101177.4,12.31,-5.17,,,,,,,,1,0,94C2
4025,80.500000,SIMULATED,DESCENT,9.445,-0.038,2.716,0.036,0.021,23.906,101179.0,12.18,-5.16,,,,,,,,1,0,7CA0
4026,80.520000,SIMULATED,DESCENT,9.478,-0.104,2.669,-0.076,0.001,24.152,101181.9,11.93,-5.18,,,,,,,,1,0,825E
4027,80.540000,SIMULATED,DESCENT,9.384,0.004,2.566,-0.011,0.003,24.463,101181.3,11.99,-5.17,,,,,,,,1,0,8475
4028,80.560000,SIMULATED,DESCENT,9.373,-0.046,2.548,-0.143,-0.088,24.830,101182.4,11.90,-5.17,,,,,,,,1,0,9767
4029,80.580000,SIMULATED,DESCENT,9.495,0.013,2.651,0.003,0.039,24.779,101185.0,11.68,-5.17,,,,,,,,1,0,6B27
4030,80.600000,SIMULATED,DESCENT,9.470,-0.023,2.528,-0.004,0.019,24.900,101178.2,12.24,-5.12,,,,,,,,1,0,F152
4031,80.620000,SIMULATED,DESCENT,9.457,-0.068,2.504,-0.040,-0.347,25.030,101183.8,11.78,-5.11,,,,,,,,1,0,845A
4032,80.640000,SIMULATED,DESCENT,9.533,0.062,2.521,-0.194,0.019,24.986,101190.8,11.19,-5.13,,,,,,,,1,0,75D5
4033,80.660000,SIMULATED,DESCENT,9.500,-0.047,2.618,-0.008,0.105,24.952,101184.9,11.69,-5.10,,,,,,,,1,0,277B
4034,80.680000,SIMULATED,DESCENT,9.507,0.128,2.615,0.003,0.134,24.838,101189.6,11.30,-5.10,,,,,,,,1,0,C9D3
4035,80.700000,SIMULATED,DESCENT,9.473,0.001,2.584,0.280,0.008,24.509,101194.8,10.86,-5.13,,,,,,,,1,0,F3A0
4036,80.720000,SIMULATED,DESCENT,9.456,0.029,2.617,-0.153,0.140,24.301,101194.9,10.85,-5.15,,,,,,,,1,0,DA62
4037,80.740000,SIMULATED,DESCENT,9.469,0.052,2.710,-0.038,0.037,24.064,101192.0,11.10,-5.13,,,,,,,,1,0,99C1
4038,80.760000,SIMULATED,DESCENT,9.382,-0.002,2.620,0.032,-0.110,23.561,101196.8,10.69,-5.15,,,,,,,,1,0,5569
4039,80.780000,SIMULATED,DESCENT,9.462,-0.014,2.729,-0.004,0.066,23.111,101198.7,10.54,-5.16,,,,,,,,1,0,31DC
4040,80.800000,SIMULATED,DESCENT,9.466,0.036,2.759,0.046,0.179,22.685,101191.6,11.13,-5.12,,,,,,,,1,0,9A18
4041,80.820000,SIMULATED,DESCENT,9.363,-0.076,2.869,-0.063,0.136,22.227,101204.3,10.07,-5.16,,,,,,,,1,0,9633
4042,80.840000,SIMULATED,DESCENT,9.493,-0.053,2.955,0.171,-0.003,21.564,101201.2,10.33,-5.17,,,,,,,,1,0,A4D3
4043,80.860000,SIMULATED,DESCENT,9.300,-0.027,2.903,0.008,-0.027,20.376,101198.6,10.54,-5.15,,,,,,,,1,0,1CA6
4044,80.880000,SIMULATED,DESCENT,9.246,0.099,3.055,-0.075,0.204,19.966,101201.7,10.28,-5.14,,,,,,,,1,0,C600
4045,80.900000,SIMULATED,DESCENT,9.343,0.006,3.061,-0.047,-0.059,19.176,101202.0,10.26,-5.13,,,,,,,,1,0,029F
4046,80.920000,SIMULATED,DESCENT,9.247,-0.029,3.227,0.010,-0.007,18.517,101207.2,9.83,-5.15,,,,,,,,1,0,BFFD
4047,80.940000,SIMULATED,DESCENT,9.361,-0.019,3.231,-0.057,0.031,17.738,101204.7,10.04,-5.14,,,,,,,,1,0,2D00
4048,80.960000,SIMULATED,DESCENT,9.270,-0.054,3.416,-0.069,0.041,16.856,101206.9,9.85,-5.13,,,,,,,,1,0,89D0
4049,80.980000,SIMULATED,DESCENT,9.255,-0.068,3.503,-0.026,-0.094,15.786,101209.7,9.62,-5.14,,,,,,,,1,0,3A24
4050,81.000000,SIMULATED,DESCENT,9.143,0.014,3.680,0.067,-0.045,14.588,101210.7,9.54,-5.15,19.19,0.0006530,0.0012648,2.7,3,9,4.035,1,0,D2E1
4051,81.020000,SIMULATED,DESCENT,9.081,0.041,3.633,-0.157,-0.116,13.645,101206.1,9.92,-5.11,,,,,,,,1,0,B296
4052,81.040000,SIMULATED,DESCENT,8.976,0.045,3.727,-0.156,0.083,12.467,101209.2,9.66,-5.09,,,,,,,,1,0,C340
4053,81.060000,SIMULATED,DESCENT,8.996,0.030,3.812,0.002,-0.048,11.438,101216.0,9.10,-5.11,,,,,,,,1,0,E088
4054,81.080000,SIMULATED,DESCENT,9.025,0.047,3.963,0.051,0.095,10.213,101213.7,9.29,-5.11,,,,,,,,1,0,5E86
4055,81.100000,SIMULATED,DESCENT,8.943,-0.034,4.033,0.028,0.001,9.239,101217.0,9.01,-5.12,,,,,,,,1,0,BB47
4056,81.120000,SIMULATED,DESCENT,8.856,0.031,4.144,-0.075,-0.018,8.043,101217.2,9.00,-5.12,,,,,,,,1,0,6887
4057,81.140000,SIMULATED,DESCENT,8.783,-0.011,4.300,0.067,0.078,6.774,101221.4,8.65,-5.14,,,,,,,,1,0,5DE8
4058,81.160000,SIMULATED,DESCENT,8.787,-0.040,4.405,-0.165,-0.124,5.501,101216.5,9.05,-5.12,,,,,,,,1,0,8CBB
4059,81.180000,SIMULATED,DESCENT,8.696,-0.080,4.522,-0.098,0.049,4.479,101222.8,8.52,-5.13,,,,,,,,1,0,BB8D
4060,81.200000,SIMULATED,DESCENT,8.650,0.049,4.555,-0.049,0.019,3.172,101219.7,8.79,-5.12,,,,,,,,1,0,9F2C
4061,81.220000,SIMULATED,DESCENT,8.610,-0.059,4.712,0.006,-0.055,1.844,101223.2,8.50,-5.12,,,,,,,,1,0,5DD0
4062,81.240000,SIMULATED,DESCENT,8.538,0.133,4.795,-0.080,-0.162,0.744,101222.2,8.58,-5.10,,,,,,,,1,0,754F
4063,81.260000,SIMULATED,DESCENT,8.479,-0.021,4.956,0.003,-0.001,-0.676,101224.9,8.35,-5.10,,,,,,,,1,0,665D
4064,81.280000,SIMULATED,DESCENT,8.400,0.051,5.034,0.172,0.003,-1.858,101221.6,8.63,-5.06,,,,,,,,1,0,0930
4065,81.300000,SIMULATED,DESCENT,8.369,0.013,5.181,0.061,-0.016,-3.097,101225.0,8.35,-5.05,,,,,,,,1,0,F149
4066,81.320000,SIMULATED,DESCENT,8.223,0.015,5.269,0.109,-0.053,-4.434,101231.2,7.83,-5.06,,,,,,,,1,0,B370
4067,81.340000,SIMULATED,DESCENT,8.225,0.024,5.496,0.094,-0.161,-5.687,101223.6,8.46,-5.02,,,,,,,,1,0,F784
4068,81.360000,SIMULATED,DESCENT,8.147,-0.010,5.498,0.005,-0.012,-6.771,101230.6,7.88,-5.02,,,,,,,,1,0,6441
4069,81.380000,SIMULATED,DESCENT,8.024,-0.044,5.551,-0.108,-0.153,-8.101,101232.1,7.75,-5.02,,,,,,,,1,0,0E1F
4070,81.400000,SIMULATED,DESCENT,7.983,0.025,5.686,-0.077,-0.120,-9.308,101236.8,7.36,-5.04,,,,,,,,1,0,5D3E
4071,81.420000,SIMULATED,DESCENT,7.819,-0.026,5.880,-0.037,0.120,-10.404,101234.8,7.53,-5.04,,,,,,,,1,0,A59F
4072,81.440000,SIMULATED,DESCENT,7.883,0.000,5.923,0.040,-0.090,-11.423,101235.6,7.46,-5.04,,,,,,,,1,0,E782
4073,81.460000,SIMULATED,DESCENT,7.734,-0.021,6.026,-0.084,-0.048,-12.458,101237.2,7.33,-5.04,,,,,,,,1,0,5A42
4074,81.480000,SIMULATED,DESCENT,7.809,0.025,6.120,0.157,-0.045,-13.625,101240.3,7.07,-5.06,,,,,,,,1,0,8E6E
4075,81.500000,SIMULATED,DESCENT,7.641,0.014,6.144,0.044,-0.076,-14.786,101239.3,7.16,-5.05,,,,,,,,1,0,5E8F
4076,81.520000,SIMULATED,DESCENT,7.617,-0.007,6.220,0.033,-0.114,-15.698,101243.8,6.78,-5.07,,,,,,,,1,0,2DBD
4077,81.540000,SIMULATED,DESCENT,7.526,0.037,6.235,0.236,0.000,-16.794,101240.9,7.02,-5.06,,,,,,,,1,0,229F
4078,81.560000,SIMULATED,DESCENT,7.379,-0.012,6.303,-0.012,-0.374,-17.692,101241.7,6.95,-5.05,,,,,,,,1,0,078A
4079,81.580000,SIMULATED,DESCENT,7.311,-0.044,6.453,0.089,0.159,-18.446,101242.2,6.91,-5.04,,,,,,,,1,0,C295
4080,81.600000,SIMULATED,DESCENT,7.379,0.013,6.573,-0.139,-0.064,-19.290,101242.3,6.90,-5.02,,,,,,,,1,0,DC9B
4081,81.620000,SIMULATED,DESCENT,7.287,-0.052,6.611,-0.025,0.126,-19.993,101251.2,6.16,-5.05,,,,,,,,1,0,34F0
4082,81.640000,SIMULATED,DESCENT,7.209,-0.065,6.606,0.095,-0.105,-20.716,101249.9,6.27,-5.06,,,,,,,,1,0,13C8
4083,81.660000,SIMULATED,DESCENT,7.203,0.070,6.693,-0.109,-0.055,-21.581,101247.9,6.44,-5.05,,,,,,,,1,0,DF1B
4084,81.680000,SIMULATED,DESCENT,7.162,0.014,6.659,0.036,0.081,-21.946,101252.1,6.09,-5.06,,,,,,,,1,0,BC1D
4085,81.700000,SIMULATED,DESCENT,7.142,0.024,6.857,-0.054,-0.003,-22.627,101253.5,5.97,-5.07,,,,,,,,1,0,563E
4086,81.720000,SIMULATED,DESCENT,7.061,-0.092,6.813,0.186,-0.125,-23.115,101248.7,6.37,-5.04,,,,,,,,1,0,0ADE
4087,81.740000,SIMULATED,DESCENT,7.031,0.054,6.763,-0.226,0.141,-23.358,101256.4,5.73,-5.06,,,,,,,,1,0,BC4E
4088,81.760000,SIMULATED,DESCENT,7.045,0.010,6.854,-0.082,-0.012,-23.969,101251.1,6.17,-5.03,,,,,,,,1,0,89C9
4089,81.780000,SIMULATED,DESCENT,7.031,0.129,7.014,-0.155,-0.096,-24.423,101254.8,5.86,-5.02,,,,,,,,1,0,356D
4090,81.800000,SIMULATED,DESCENT,7.014,0.096,6.859,0.224,-0.121,-24.532,101257.1,5.67,-5.01,,,,,,,,1,0,F273
4091,81.820000,SIMULATED,DESCENT,6.927,-0.040,6.905,0.233,-0.071,-24.836,101253.5,5.97,-4.98,,,,,,,,1,0,5504
4092,81.840000,SIMULATED,DESCENT,7.014,-0.038,6.925,0.082,0.039,-25.040,101258.2,5.58,-4.97,,,,,,,,1,0,352C
4093,81.860000,SIMULATED,DESCENT,6.903,-0.025,6.881,-0.074,-0.041,-25.046,101256.3,5.74,-4.94,,,,,,,,1,0,72B3
4094,81.880000,SIMULATED,DESCENT,6.905,0.036,6.951,-0.033,-0.186,-24.861,101262.7,5.21,-4.95,,,,,,,,1,0,9496
4095,81.900000,SIMULATED,DESCENT,6.878,0.007,6.953,-0.015,-0.065,-24.805,101263.8,5.12,-4.95,,,,,,,,1,0,8C9E
4096,81.920000,SIMULATED,DESCENT,6.856,-0.018,6.950,0.118,-0.023,-24.922,101268.7,4.71,-4.98,,,,,,,,1,0,4A8B
4097,81.940000,SIMULATED,DESCENT,6.932,-0.020,6.859,0.098,0.168,-24.703,101265.7,4.96,-4.98,,,,,,,,1,0,C55E
4098,81.960000,SIMULATED,DESCENT,7.029,0.033,6.894,-0.003,0.039,-24.469,101266.2,4.92,-4.98,,,,,,,,1,0,9345
4099,81.980000,SIMULATED,DESCENT,6.990,-0.037,6.907,0.058,-0.158,-23.962,101272.9,4.36,-5.01,,,,,,,,1,0,E81D
4100,82.000000,SIMULATED,DESCENT,7.009,-0.045,6.881,-0.072,0.221,-23.718,101270.4,4.56,-5.02,19.04,0.0006618,0.0013135,3.5,3,9,4.040,1,0,F4F0
4101,82.020000,SIMULATED,DESCENT,6.936,-0.036,6.863,0.163,0.022,-23.501,101270.0,4.60,-5.02,,,,,,,,1,0,A715
4102,82.040000,SIMULATED,DESCENT,7.062,-0.087,6.746,-0.167,0.075,-22.869,101268.3,4.74,-4.99,,,,,,,,1,0,57A4
4103,82.060000,SIMULATED,DESCENT,7.189,0.094,6.740,0.025,0.101,-22.369,101272.8,4.36,-4.99,,,,,,,,1,0,D2EC
4104,82.080000,SIMULATED,DESCENT,7.202,-0.013,6.709,0.064,-0.090,-21.826,101273.1,4.34,-4.98,,,,,,,,1,0,125E
4105,82.100000,SIMULATED,DESCENT,7.181,0.023,6.674,-0.090,0.035,-21.263,101278.4,3.90,-5.01,,,,,,,,1,0,BF37
4106,82.120000,SIMULATED,DESCENT,7.191,0.010,6.629,-0.002,-0.186,-20.345,101273.7,4.29,-4.99,,,,,,,,1,0,6102
4107,82.140000,SIMULATED,DESCENT,7.237,0.082,6.529,-0.085,-0.130,-19.530,101273.2,4.33,-4.96,,,,,,,,1,0,4AC5
4108,82.160000,SIMULATED,DESCENT,7.360,-0.077,6.420,-0.140,0.066,-18.839,101276.8,4.03,-4.94,,,,,,,,1,0,BB22
4109,82.180000,SIMULATED,DESCENT,7.443,0.064,6.367,-0.009,0.085,-18.198,101280.7,3.71,-4.95,,,,,,,,1,0,A6D2
4110,82.200000,SIMULATED,DESCENT,7.380,-0.043,6.315,-0.145,0.098,-17.323,101280.2,3.74,-4.95,,,,,,,,1,0,CF9C
4111,82.220000,SIMULATED,DESCENT,7.542,-0.016,6.362,-0.185,-0.025,-16.131,101286.7,3.21,-4.98,,,,,,,,1,0,AE02
4112,82.240000,SIMULATED,DESCENT,7.706,0.025,6.153,-0.021,0.134,-15.062,101282.1,3.59,-4.97,,,,,,,,1,0,71A9
4113,82.260000,SIMULATED,DESCENT,7.647,-0.013,6.095,-0.040,0.065,-14.254,101289.3,2.99,-5.00,,,,,,,,1,0,4515
4114,82.280000,SIMULATED,DESCENT,7.765,0.059,6.011,0.275,-0.015,-13.201,101286.1,3.26,-5.00,,,,,,,,1,0,FD13
4115,82.300000,SIMULATED,DESCENT,7.869,0.057,5.965,-0.228,0.149,-12.171,101285.3,3.33,-4.99,,,,,,,,1,0,93A1
4116,82.320000,SIMULATED,DESCENT,8.032,-0.039,5.835,0.019,0.074,-10.913,101296.3,2.41,-5.04,,,,,,,,1,0,BACF
4117,82.340000,SIMULATED,DESCENT,7.877,0.008,5.826,0.086,0.007,-9.837,101285.5,3.31,-5.01,,,,,,,,1,0,2F25
4118,82.360000,SIMULATED,DESCENT,8.032,-0.008,5.650,0.054,-0.211,-8.497,101297.1,2.34,-5.05,,,,,,,,1,0,98CF
4119,82.380000,SIMULATED,DESCENT,8.058,-0.034,5.544,-0.015,0.053,-7.288,101294.2,2.58,-5.07,,,,,,,,1,0,F138
4120,82.400000,SIMULATED,DESCENT,8.172,-0.001,5.529,-0.008,-0.036,-6.164,101291.9,2.78,-5.05,,,,,,,,1,0,0C06
4121,82.420000,SIMULATED,DESCENT,8.208,-0.032,5.488,0.019,-0.120,-4.951,101297.4,2.32,-5.07,,,,,,,,1,0,AA41
4122,82.440000,SIMULATED,DESCENT,8.291,0.086,5.216,-0.086,-0.035,-3.767,101295.5,2.47,-5.06,,,,,,,,1,0,B802
4123,82.460000,SIMULATED,DESCENT,8.310,-0.030,5.093,-0.003,-0.008,-2.453,101300.2,2.08,-5.08,,,,,,,,1,0,D906
4124,82.480000,SIMULATED,DESCENT,8.419,-0.018,4.972,0.094,0.088,-1.244,101302.4,1.90,-5.11,,,,,,,,1,0,C533
4125,82.500000,SIMULATED,DESCENT,8.472,-0.030,4.889,0.080,0.155,-0.050,101299.9,2.11,-5.10,,,,,,,,1,0,5D88
4126,82.520000,SIMULATED,DESCENT,8.542,-0.057,4.805,0.126,0.029,1.218,101298.4,2.24,-5.08,,,,,,,,1,0,A30A
4127,82.540000,SIMULATED,DESCENT,8.693,-0.030,4.714,0.099,0.020,2.466,101300.6,2.05,-5.07,,,,,,,,1,0,E279
4128,82.560000,SIMULATED,DESCENT,8.701,0.053,4.509,-0.076,0.112,3.843,101309.8,1.28,-5.11,,,,,,,,1,0,02C4
4129,82.580000,SIMULATED,DESCENT,8.748,0.023,4.494,-0.015,-0.033,4.947,101304.6,1.72,-5.11,,,,,,,,1,0,4E53
4130,82.600000,SIMULATED,DESCENT,8.729,0.006,4.293,-0.146,0.046,6.337,101311.0,1.18,-5.14,,,,,,,,1,0,7316
4131,82.620000,SIMULATED,DESCENT,8.858,0.122,4.172,-0.103,-0.031,7.556,101305.8,1.62,-5.12,,,,,,,,1,0,BED1
4132,82.640000,SIMULATED,DESCENT,8.847,0.052,4.168,-0.058,-0.057,8.588,101306.2,1.58,-5.11,,,,,,,,1,0,97EC
4133,82.660000,SIMULATED,DESCENT,8.930,-0.072,4.086,0.131,0.012,9.992,101309.1,1.35,-5.10,,,,,,,,1,0,4762
4134,82.680000,SIMULATED,DESCENT,8.957,-0.015,3.999,-0.090,-0.122,10.678,101312.8,1.03,-5.11,,,,,,,,1,0,8F44
4135,82.700000,SIMULATED,DESCENT,9.001,-0.008,3.819,-0.015,-0.187,12.096,101306.4,1.56,-5.07,,,,,,,,1,0,C90A
4136,82.720000,SIMULATED,DESCENT,9.039,0.024,3.674,0.137,-0.003,12.975,101314.6,0.88,-5.07,,,,,,,,1,0,187B
4137,82.740000,SIMULATED,DESCENT,9.041,0.013,3.620,-0.081,0.030,14.229,101313.6,0.96,-5.07,,,,,,,,1,0,9FE9
4138,82.760000,SIMULATED,DESCENT,9.118,-0.033,3.505,-0.086,-0.017,14.934,101317.0,0.68,-5.08,,,,,,,,1,0,2BC7
4139,82.780000,SIMULATED,DESCENT,9.257,0.059,3.366,0.173,0.066,16.221,101315.2,0.83,-5.06,,,,,,,,1,0,F265
4140,82.800000,SIMULATED,DESCENT,9.281,0.033,3.325,-0.088,-0.134,17.170,101319.8,0.45,-5.07,,,,,,,,1,0,612C
4141,82.820000,SIMULATED,DESCENT,9.256,-0.003,3.295,-0.022,0.025,18.053,101325.7,-0.04,-5.11,,,,,,,,1,0,193B
4142,82.840000,SIMULATED,DESCENT,9.308,0.063,3.157,0.045,0.020,18.829,101322.7,0.21,-5.12,,,,,,,,1,0,FC74
4143,82.860000,SIMULATED,DESCENT,9.359,0.025,3.109,-0.126,-0.232,19.764,101322.7,0.21,-5.13,,,,,,,,1,0,6051
4144,82.880000,SIMULATED,DESCENT,9.317,-0.054,3.060,0.052,0.057,20.218,101325.3,-0.01,-5.14,,,,,,,,1,0,2807
4145,82.900000,SIMULATED,DESCENT,9.355,0.066,2.920,-0.091,-0.065,21.161,101322.0,0.27,-5.12,,,,,,,,1,0,CADB
4146,82.920000,SIMULATED,DESCENT,9.779,0.091,-0.006,0.019,0.032,-0.062,101326.0,-0.07,-5.12,,,,,,,,1,0,C2D6
4147,82.940000,SIMULATED,DESCENT,9.840,-0.047,-0.037,0.128,0.020,0.165,101316.6,0.71,-5.04,,,,,,,,1,0,C32C
4148,82.960000,SIMULATED,DESCENT,9.782,-0.020,0.035,-0.119,0.169,-0.041,101324.9,0.02,-5.02,,,,,,,,1,0,E09A
4149,82.980000,SIMULATED,DESCENT,9.799,0.034,-0.003,-0.147,0.104,-0.004,101320.2,0.41,-4.96,,,,,,,,1,0,B1E5
4150,83.000000,SIMULATED,DESCENT,9.949,0.046,0.033,0.018,0.000,0.147,101325.2,0.00,-4.93,19.06,0.0006483,0.0013230,0.0,3,9,4.026,1,0,0825
4151,83.020000,SIMULATED,DESCENT,9.731,-0.024,-0.019,-0.201,0.161,-0.005,101321.6,0.30,-4.87,,,,,,,,1,0,B3D7
4152,83.040000,SIMULATED,DESCENT,9.716,0.023,0.047,0.056,-0.220,-0.025,101326.8,-0.13,-4.84,,,,,,,,1,0,F04F
4153,83.060000,SIMULATED,DESCENT,9.767,0.043,-0.100,-0.007,0.014,0.120,101326.6,-0.11,-4.80,,,,,,,,1,0,B823
4154,83.080000,SIMULATED,DESCENT,9.826,-0.016,-0.062,-0.037,0.072,-0.138,101326.8,-0.13,-4.76,,,,,,,,1,0,22BC
4155,83.100000,SIMULATED,DESCENT,9.795,-0.020,0.007,0.025,0.307,0.152,101322.2,0.25,-4.68,,,,,,,,1,0,4BAB
4156,83.120000,SIMULATED,DESCENT,9.723,0.053,0.051,-0.152,0.010,-0.047,101324.6,0.05,-4.61,,,,,,,,1,0,94A5
4157,83.140000,SIMULATED,DESCENT,9.669,-0.012,0.054,0.230,0.107,0.091,101324.0,0.10,-4.54,,,,,,,,1,0,3A06
4158,83.160000,SIMULATED,DESCENT,9.838,0.051,0.028,-0.047,0.132,-0.104,101320.9,0.36,-4.44,,,,,,,,1,0,5B3D
4159,83.180000,SIMULATED,DESCENT,9.696,-0.040,0.050,0.184,-0.041,-0.015,101320.8,0.36,-4.34,,,,,,,,1,0,84B4
4160,83.200000,SIMULATED,DESCENT,9.736,-0.007,0.060,0.000,0.027,-0.043,101319.6,0.47,-4.23,,,,,,,,1,0,AE8C
4161,83.220000,SIMULATED,DESCENT,9.711,0.044,-0.062,0.100,-0.037,0.069,101320.5,0.39,-4.12,,,,,,,,1,0,A1DF
4162,83.240000,SIMULATED,DESCENT,9.847,0.014,0.031,0.046,0.178,0.042,101326.5,-0.10,-4.06,,,,,,,,1,0,C9AE
4163,83.260000,SIMULATED,DESCENT,9.780,0.032,0.075,0.034,-0.122,-0.140,101321.4,0.31,-3.95,,,,,,,,1,0,4256
4164,83.280000,SIMULATED,DESCENT,9.837,-0.039,-0.057,0.091,0.043,-0.016,101328.5,-0.28,-3.90,,,,,,,,1,0,2394
4165,83.300000,SIMULATED,DESCENT,9.895,0.017,0.068,-0.193,-0.036,0.022,101323.6,0.13,-3.81,,,,,,,,1,0,69A9
4166,83.320000,SIMULATED,DESCENT,9.842,0.006,0.042,-0.052,-0.182,-0.065,101327.3,-0.17,-3.74,,,,,,,,1,0,A067
4167,83.340000,SIMULATED,DESCENT,9.781,-0.059,0.016,-0.072,-0.012,0.119,101324.9,0.02,-3.65,,,,,,,,1,0,B7AF
4168,83.360000,SIMULATED,DESCENT,9.818,0.019,0.047,-0.112,0.048,-0.076,101328.2,-0.25,-3.59,,,,,,,,1,0,F86D
4169,83.380000,SIMULATED,DESCENT,9.836,0.056,0.035,-0.023,-0.004,0.093,101320.9,0.36,-3.47,,,,,,,,1,0,1F31
4170,83.400000,SIMULATED,DESCENT,9.717,-0.097,0.016,0.157,-0.076,0.062,101322.8,0.20,-3.37,,,,,,,,1,0,9904
4171,83.420000,SIMULATED,DESCENT,9.771,-0.100,0.106,-0.058,-0.049,-0.083,101327.7,-0.20,-3.30,,,,,,,,1,0,5616
4172,83.440000,SIMULATED,DESCENT,9.854,-0.013,-0.036,-0.077,-0.004,-0.018,101328.0,-0.23,-3.23,,,,,,,,1,0,C4D1
4173,83.460000,SIMULATED,DESCENT,9.754,0.015,0.013,-0.080,0.069,-0.018,101326.3,-0.09,-3.15,,,,,,,,1,0,22FF
4174,83.480000,SIMULATED,DESCENT,9.855,0.010,-0.024,-0.187,-0.032,-0.148,101327.8,-0.21,-3.08,,,,,,,,1,0,4089
4175,83.500000,SIMULATED,DESCENT,9.816,-0.008,-0.051,-0.042,-0.041,-0.042,101329.4,-0.35,-3.01,,,,,,,,1,0,E7EA
