seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
1876,37.520000,SYNTHETIC,DESCENT,9.727,-0.013,-0.056,0.036,0.007,-0.013,101326.8,-0.12,-3.93,,,,,,,,1,0,E94C
1877,37.540000,SYNTHETIC,DESCENT,9.824,-0.014,0.065,0.061,0.036,0.128,101321.2,0.35,-3.81,,,,,,,,1,0,5E30
1878,37.560000,SYNTHETIC,DESCENT,9.858,0.016,0.041,0.155,0.118,0.055,101323.7,0.14,-3.70,,,,,,,,1,0,0C56
1879,37.580000,SYNTHETIC,DESCENT,9.792,0.022,-0.061,0.119,0.015,-0.203,101326.8,-0.12,-3.63,,,,,,,,1,0,3A38
1880,37.600000,SYNTHETIC,DESCENT,9.860,0.010,0.033,0.083,-0.017,-0.033,101327.4,-0.17,-3.56,,,,,,,,1,0,54CC
1881,37.620000,SYNTHETIC,DESCENT,9.799,-0.123,0.068,0.124,0.112,-0.084,101327.8,-0.20,-3.48,,,,,,,,1,0,2D8F
1882,37.640000,SYNTHETIC,DESCENT,9.817,-0.001,-0.055,0.099,-0.063,-0.099,101324.9,0.04,-3.38,,,,,,,,1,0,6654
1883,37.660000,SYNTHETIC,DESCENT,9.826,-0.075,-0.087,0.119,0.060,0.095,101324.4,0.08,-3.27,,,,,,,,1,0,4288
1884,37.680000,SYNTHETIC,DESCENT,9.811,-0.018,0.038,0.097,-0.104,0.079,101325.5,-0.01,-3.17,,,,,,,,1,0,015C
1885,37.700000,SYNTHETIC,DESCENT,9.818,0.100,0.017,0.219,0.030,-0.123,101324.0,0.12,-3.06,,,,,,,,1,0,EF58
1886,37.720000,SYNTHETIC,DESCENT,9.788,-0.020,0.020,-0.010,-0.057,0.085,101326.4,-0.08,-2.97,,,,,,,,1,0,0F28
1887,37.740000,SYNTHETIC,DESCENT,9.875,-0.035,0.027,-0.090,0.075,0.018,101321.9,0.29,-2.84,,,,,,,,1,0,712A
1888,37.760000,SYNTHETIC,DESCENT,9.757,-0.031,-0.027,0.096,0.271,-0.033,101324.8,0.05,-2.73,,,,,,,,1,0,5219
1889,37.780000,SYNTHETIC,DESCENT,9.856,-0.007,0.026,-0.078,-0.026,-0.032,101327.2,-0.15,-2.65,,,,,,,,1,0,38DB
1890,37.800000,SYNTHETIC,DESCENT,9.775,-0.052,-0.023,0.006,0.092,0.030,101326.8,-0.12,-2.57,,,,,,,,1,0,59EB
1891,37.820000,SYNTHETIC,DESCENT,9.769,-0.063,0.009,-0.076,0.015,-0.075,101320.5,0.41,-2.42,,,,,,,,1,0,655B
1892,37.840000,SYNTHETIC,DESCENT,9.693,-0.048,-0.017,0.094,-0.034,0.118,101327.7,-0.19,-2.35,,,,,,,,1,0,E297
1893,37.860000,SYNTHETIC,DESCENT,9.865,-0.052,0.000,-0.058,0.140,0.107,101330.5,-0.43,-2.30,,,,,,,,1,0,50A6
1894,37.880000,SYNTHETIC,DESCENT,9.866,-0.006,-0.012,-0.273,-0.055,-0.066,101323.9,0.12,-2.19,,,,,,,,1,0,FE88
1895,37.900000,SYNTHETIC,DESCENT,9.808,-0.067,-0.044,-0.053,-0.283,0.084,101319.1,0.52,-2.03,,,,,,,,1,0,CA46
1896,37.920000,SYNTHETIC,DESCENT,9.817,-0.073,-0.052,0.122,0.077,-0.167,101322.9,0.21,-1.92,,,,,,,,1,0,2082
1897,37.940000,SYNTHETIC,DESCENT,9.806,0.035,-0.061,-0.068,0.094,0.150,101323.7,0.14,-1.82,,,,,,,,1,0,0EB5
1898,37.960000,SYNTHETIC,DESCENT,9.760,-0.072,0.030,0.073,0.090,0.162,101323.7,0.14,-1.72,,,,,,,,1,0,6E89
1899,37.980000,SYNTHETIC,DESCENT,9.785,-0.026,-0.099,-0.054,-0.191,0.033,101319.1,0.52,-1.58,,,,,,,,1,0,B09D
1900,38.000000,SYNTHETIC,DESCENT,9.794,0.077,0.006,0.182,-0.085,0.044,101322.7,0.22,-1.48,21.50,0.0003087,0.0005657,-2.7,3,9,4.073,1,0,EE50
1901,38.020000,SYNTHETIC,DESCENT,9.817,-0.010,0.022,0.152,0.090,-0.062,101328.8,-0.28,-1.44,,,,,,,,1,0,61E9
1902,38.040000,SYNTHETIC,DESCENT,9.855,-0.010,-0.088,-0.067,0.227,0.012,101322.8,0.22,-1.34,,,,,,,,1,0,E4F9
1903,38.060000,SYNTHETIC,DESCENT,9.788,-0.016,-0.064,-0.018,-0.024,0.140,101317.5,0.66,-1.19,,,,,,,,1,0,7961
1904,38.080000,SYNTHETIC,DESCENT,9.788,0.025,0.063,-0.116,-0.079,-0.045,101322.5,0.24,-1.10,,,,,,,,1,0,9865
1905,38.100000,SYNTHETIC,DESCENT,9.755,-0.030,-0.008,0.041,-0.008,0.015,101325.4,0.00,-1.05,,,,,,,,1,0,35E0
1906,38.120000,SYNTHETIC,DESCENT,9.755,-0.060,0.040,-0.027,0.149,0.092,101326.0,-0.05,-1.00,,,,,,,,1,0,76CB
1907,38.140000,SYNTHETIC,DESCENT,9.788,0.046,0.011,-0.072,-0.084,-0.007,101321.6,0.32,-0.90,,,,,,,,1,0,ED27
1908,38.160000,SYNTHETIC,DESCENT,9.804,-0.062,0.044,0.014,-0.078,0.046,101324.4,0.08,-0.84,,,,,,,,1,0,1C9C
1909,38.180000,SYNTHETIC,DESCENT,9.768,0.010,0.037,0.011,-0.160,0.037,101324.3,0.09,-0.78,,,,,,,,1,0,52D7
1910,38.200000,SYNTHETIC,DESCENT,9.856,0.081,-0.013,0.023,0.185,-0.121,101322.1,0.27,-0.70,,,,,,,,1,0,4452
1911,38.220000,SYNTHETIC,DESCENT,9.834,-0.050,0.004,0.044,-0.037,0.044,101326.4,-0.08,-0.67,,,,,,,,1,0,9E33
1912,38.240000,SYNTHETIC,DESCENT,9.794,0.054,0.021,0.076,0.042,-0.070,101328.1,-0.23,-0.65,,,,,,,,1,0,8A9D
1913,38.260000,SYNTHETIC,DESCENT,9.831,-0.021,0.054,0.103,-0.177,0.117,101325.8,-0.03,-0.61,,,,,,,,1,0,A082
1914,38.280000,SYNTHETIC,DESCENT,9.832,0.004,0.042,0.029,-0.159,0.063,101326.1,-0.06,-0.58,,,,,,,,1,0,5722
1915,38.300000,SYNTHETIC,DESCENT,9.990,0.099,-0.058,0.036,0.092,0.040,101324.6,0.07,-0.53,,,,,,,,1,0,A9D7
1916,38.320000,SYNTHETIC,DESCENT,9.800,0.003,0.005,0.048,-0.046,-0.018,101325.6,-0.02,-0.49,,,,,,,,1,0,3713
1917,38.340000,SYNTHETIC,DESCENT,9.866,-0.019,-0.059,-0.040,-0.008,0.095,101320.0,0.45,-0.40,,,,,,,,1,0,7088
1918,38.360000,SYNTHETIC,DESCENT,9.857,0.000,0.043,0.048,-0.132,0.004,101325.4,0.00,-0.37,,,,,,,,1,0,CF33
1919,38.380000,SYNTHETIC,DESCENT,9.861,-0.020,-0.045,0.193,-0.091,-0.024,101329.4,-0.33,-0.37,,,,,,,,1,0,CB92
1920,38.400000,SYNTHETIC,DESCENT,9.793,0.031,0.034,-0.101,-0.088,-0.049,101329.5,-0.34,-0.38,,,,,,,,1,0,9BE3
1921,38.420000,SYNTHETIC,DESCENT,9.847,0.022,0.021,0.186,0.174,-0.131,101322.9,0.21,-0.32,,,,,,,,1,0,75D0
1922,38.440000,SYNTHETIC,DESCENT,9.774,0.037,0.043,-0.134,-0.025,-0.039,101326.9,-0.13,-0.31,,,,,,,,1,0,C314
1923,38.460000,SYNTHETIC,DESCENT,9.835,0.013,0.002,0.051,-0.053,-0.130,101322.4,0.25,-0.25,,,,,,,,1,0,AEAC
1924,38.480000,SYNTHETIC,DESCENT,9.842,0.048,0.078,0.088,0.001,0.021,101325.3,0.01,-0.22,,,,,,,,1,0,AF15
1925,38.500000,SYNTHETIC,DESCENT,9.732,-0.011,0.045,0.049,-0.026,-0.077,101325.7,-0.03,-0.20,,,,,,,,1,0,9791
1926,38.520000,SYNTHETIC,DESCENT,9.819,0.098,0.045,-0.126,-0.070,-0.062,101322.7,0.22,-0.15,,,,,,,,1,0,581E
1927,38.540000,SYNTHETIC,DESCENT,9.843,0.008,0.011,-0.049,-0.123,-0.026,101324.1,0.11,-0.11,,,,,,,,1,0,E421
1928,38.560000,SYNTHETIC,DESCENT,9.784,0.016,0.050,0.071,-0.121,0.100,101324.0,0.12,-0.08,,,,,,,,1,0,1784
1929,38.580000,SYNTHETIC,DESCENT,9.742,0.050,-0.066,-0.056,-0.004,0.068,101320.6,0.40,-0.01,,,,,,,,1,0,1BB3
1930,38.600000,SYNTHETIC,DESCENT,9.828,-0.043,-0.006,-0.248,-0.081,-0.011,101325.3,0.01,0.00,,,,,,,,1,0,F413
1931,38.620000,SYNTHETIC,DESCENT,9.787,0.035,-0.071,-0.095,-0.125,0.112,101323.4,0.17,0.03,,,,,,,,1,0,49D4
1932,38.640000,SYNTHETIC,DESCENT,9.946,-0.040,0.015,-0.255,-0.222,-0.006,101319.9,0.46,0.09,,,,,,,,1,0,E5F4
1933,38.660000,SYNTHETIC,DESCENT,9.880,0.005,-0.021,-0.092,0.068,0.257,101323.6,0.15,0.12,,,,,,,,1,0,619A
1934,38.680000,SYNTHETIC,DESCENT,9.866,-0.083,0.004,0.003,-0.336,-0.125,101324.9,0.04,0.13,,,,,,,,1,0,A48A
1935,38.700000,SYNTHETIC,DESCENT,9.833,-0.029,0.008,0.043,0.073,-0.099,101330.9,-0.46,0.08,,,,,,,,1,0,9652
1936,38.720000,SYNTHETIC,DESCENT,9.833,-0.002,-0.050,0.127,-0.029,-0.015,101324.2,0.10,0.09,,,,,,,,1,0,B3DF
1937,38.740000,SYNTHETIC,DESCENT,9.811,-0.038,-0.011,0.016,0.216,0.025,101320.2,0.43,0.15,,,,,,,,1,0,664B
1938,38.760000,SYNTHETIC,DESCENT,9.815,-0.005,-0.016,-0.080,-0.056,0.145,101325.3,0.01,0.15,,,,,,,,1,0,2C70
1939,38.780000,SYNTHETIC,DESCENT,9.737,-0.068,0.071,-0.091,0.134,-0.105,101328.5,-0.26,0.12,,,,,,,,1,0,CF49
1940,38.800000,SYNTHETIC,DESCENT,9.767,-0.029,0.045,-0.058,-0.097,0.039,101327.4,-0.17,0.10,,,,,,,,1,0,081E
1941,38.820000,SYNTHETIC,DESCENT,9.849,0.009,0.009,0.143,0.221,0.087,101323.7,0.14,0.12,,,,,,,,1,0,F75D
1942,38.840000,SYNTHETIC,DESCENT,9.864,0.001,-0.013,-0.027,-0.006,-0.156,101327.2,-0.15,0.11,,,,,,,,1,0,87FA
1943,38.860000,SYNTHETIC,DESCENT,9.832,-0.068,-0.029,0.054,-0.034,0.126,101323.7,0.14,0.13,,,,,,,,1,0,E855
1944,38.880000,SYNTHETIC,DESCENT,9.824,0.006,-0.045,0.037,-0.122,0.059,101329.7,-0.36,0.08,,,,,,,,1,0,31C2
1945,38.900000,SYNTHETIC,DESCENT,9.784,0.002,-0.016,0.028,-0.007,-0.106,101326.1,-0.06,0.08,,,,,,,,1,0,4EE7
1946,38.920000,SYNTHETIC,DESCENT,9.793,0.047,-0.057,0.121,-0.036,-0.023,101325.1,0.02,0.09,,,,,,,,1,0,5F9A
1947,38.940000,SYNTHETIC,DESCENT,9.775,-0.047,-0.036,0.007,-0.022,-0.192,101330.4,-0.42,0.04,,,,,,,,1,0,9117
1948,38.960000,SYNTHETIC,DESCENT,9.779,0.142,-0.130,-0.110,-0.085,0.193,101326.9,-0.13,0.03,,,,,,,,1,0,63C4
1949,38.980000,SYNTHETIC,DESCENT,9.789,-0.018,-0.064,-0.006,0.004,0.029,101326.6,-0.10,0.03,,,,,,,,1,0,76B5
1950,39.000000,SYNTHETIC,DESCENT,9.821,0.021,0.047,-0.009,0.126,0.214,101325.3,0.01,0.03,21.47,0.0002785,0.0005684,2.8,3,9,4.064,1,0,B41C
1951,39.020000,SYNTHETIC,DESCENT,9.863,0.060,0.000,-0.120,-0.180,-0.022,101325.1,0.02,0.04,,,,,,,,1,0,64CF
1952,39.040000,SYNTHETIC,DESCENT,9.612,-0.019,0.027,-0.036,0.019,0.198,101326.2,-0.07,0.04,,,,,,,,1,0,3710
1953,39.060000,SYNTHETIC,DESCENT,9.845,-0.073,-0.050,-0.135,0.041,-0.018,101323.1,0.19,0.07,,,,,,,,1,0,FC12
1954,39.080000,SYNTHETIC,DESCENT,9.828,0.035,0.047,0.030,-0.056,0.106,101321.8,0.30,0.11,,,,,,,,1,0,A3D9
1955,39.100000,SYNTHETIC,DESCENT,9.776,-0.071,-0.056,-0.092,-0.077,-0.079,101323.0,0.20,0.13,,,,,,,,1,0,27A6
1956,39.120000,SYNTHETIC,DESCENT,9.784,-0.005,-0.109,-0.139,-0.126,0.150,101323.5,0.16,0.15,,,,,,,,1,0,251D
1957,39.140000,SYNTHETIC,DESCENT,9.903,-0.126,0.028,-0.010,0.065,-0.038,101325.9,-0.04,0.14,,,,,,,,1,0,05C2
1958,39.160000,SYNTHETIC,DESCENT,9.831,0.011,0.028,-0.002,0.111,-0.088,101327.4,-0.17,0.12,,,,,,,,1,0,99BA
1959,39.180000,SYNTHETIC,DESCENT,9.806,-0.025,0.007,-0.163,0.023,0.050,101325.4,0.00,0.11,,,,,,,,1,0,2DD3
1960,39.200000,SYNTHETIC,DESCENT,9.828,-0.073,0.073,0.042,0.055,0.088,101329.4,-0.33,0.07,,,,,,,,1,0,4E16
1961,39.220000,SYNTHETIC,DESCENT,9.795,-0.082,-0.042,-0.108,-0.217,-0.089,101321.3,0.34,0.12,,,,,,,,1,0,AE88
1962,39.240000,SYNTHETIC,DESCENT,9.787,-0.018,0.087,0.045,0.087,0.027,101330.4,-0.42,0.06,,,,,,,,1,0,5213
1963,39.260000,SYNTHETIC,DESCENT,9.745,0.064,0.022,-0.059,0.050,-0.052,101325.1,0.02,0.07,,,,,,,,1,0,E342
1964,39.280000,SYNTHETIC,DESCENT,9.763,-0.009,-0.039,0.020,0.007,0.159,101323.1,0.19,0.09,,,,,,,,1,0,2C94
1965,39.300000,SYNTHETIC,DESCENT,9.865,0.054,0.011,-0.033,0.055,-0.008,101325.4,0.00,0.09,,,,,,,,1,0,6F0D
1966,39.320000,SYNTHETIC,DESCENT,9.776,0.044,-0.074,0.127,-0.172,0.109,101325.5,-0.01,0.09,,,,,,,,1,0,A71C
1967,39.340000,SYNTHETIC,DESCENT,9.718,-0.028,-0.020,0.029,-0.025,-0.096,101324.3,0.09,0.10,,,,,,,,1,0,FD21
1968,39.360000,SYNTHETIC,DESCENT,9.857,-0.017,-0.014,-0.144,-0.018,0.113,101324.7,0.06,0.10,,,,,,,,1,0,99C3
1969,39.380000,SYNTHETIC,DESCENT,9.792,-0.090,0.054,0.112,0.051,0.032,101327.3,-0.16,0.08,,,,,,,,1,0,7AE2
1970,39.400000,SYNTHETIC,DESCENT,9.834,0.004,-0.007,0.118,0.122,-0.023,101327.2,-0.15,0.06,,,,,,,,1,0,C212
1971,39.420000,SYNTHETIC,DESCENT,9.887,-0.031,0.028,-0.032,0.042,-0.020,101328.0,-0.22,0.04,,,,,,,,1,0,A248
1972,39.440000,SYNTHETIC,DESCENT,9.769,-0.035,-0.020,0.048,-0.206,-0.104,101324.8,0.05,0.04,,,,,,,,1,0,2B49
1973,39.460000,SYNTHETIC,DESCENT,9.814,0.003,-0.096,0.053,0.187,0.026,101323.5,0.16,0.06,,,,,,,,1,0,831D
1974,39.480000,SYNTHETIC,DESCENT,9.717,-0.040,-0.051,0.049,0.026,-0.158,101321.5,0.32,0.10,,,,,,,,1,0,C9DF
1975,39.500000,SYNTHETIC,DESCENT,9.782,0.079,-0.023,0.130,0.179,0.077,101324.9,0.04,0.10,,,,,,,,1,0,A3EF
1976,39.520000,SYNTHETIC,DESCENT,9.796,0.016,-0.021,0.052,0.148,0.055,101326.2,-0.07,0.09,,,,,,,,1,0,6221
1977,39.540000,SYNTHETIC,DESCENT,9.766,0.050,0.060,-0.005,-0.124,-0.040,101323.3,0.17,0.11,,,,,,,,1,0,E34E
1978,39.560000,SYNTHETIC,DESCENT,9.764,0.094,0.029,0.033,0.103,0.033,101325.8,-0.03,0.10,,,,,,,,1,0,9633
1979,39.580000,SYNTHETIC,DESCENT,9.880,0.013,0.007,-0.029,-0.022,0.170,101321.5,0.32,0.13,,,,,,,,1,0,B4BF
1980,39.600000,SYNTHETIC,DESCENT,9.795,0.042,0.066,0.130,0.010,-0.156,101326.4,-0.08,0.12,,,,,,,,1,0,28AA
1981,39.620000,SYNTHETIC,DESCENT,9.845,0.068,0.121,-0.105,0.113,-0.015,101325.7,-0.03,0.11,,,,,,,,1,0,C2C3
1982,39.640000,SYNTHETIC,DESCENT,9.822,-0.082,-0.039,0.007,0.139,-0.112,101319.5,0.49,0.16,,,,,,,,1,0,B47B
1983,39.660000,SYNTHETIC,DESCENT,9.775,0.118,-0.048,0.025,0.005,-0.089,101325.5,-0.01,0.15,,,,,,,,1,0,EE25
1984,39.680000,SYNTHETIC,DESCENT,9.805,0.123,0.043,0.024,0.011,-0.093,101328.4,-0.25,0.11,,,,,,,,1,0,3E8B
1985,39.700000,SYNTHETIC,DESCENT,9.651,0.019,-0.039,0.149,-0.026,-0.191,101319.5,0.49,0.16,,,,,,,,1,0,5553
1986,39.720000,SYNTHETIC,DESCENT,9.728,-0.103,0.089,0.139,-0.052,-0.042,101324.5,0.07,0.16,,,,,,,,1,0,E477
1987,39.740000,SYNTHETIC,DESCENT,9.823,0.020,0.035,-0.122,0.088,0.085,101325.5,-0.01,0.15,,,,,,,,1,0,7A73
1988,39.760000,SYNTHETIC,DESCENT,9.829,-0.005,-0.080,0.082,-0.010,-0.120,101326.0,-0.05,0.13,,,,,,,,1,0,AB66
1989,39.780000,SYNTHETIC,DESCENT,9.821,-0.027,0.002,0.102,0.001,-0.072,101324.7,0.06,0.13,,,,,,,,1,0,F993
1990,39.800000,SYNTHETIC,DESCENT,9.771,-0.011,0.006,-0.036,0.051,0.078,101324.5,0.07,0.13,,,,,,,,1,0,6793
1991,39.820000,SYNTHETIC,DESCENT,9.798,-0.054,0.078,-0.099,-0.102,0.017,101326.9,-0.13,0.10,,,,,,,,1,0,4E9E
1992,39.840000,SYNTHETIC,DESCENT,9.838,-0.105,0.028,-0.088,0.031,0.019,101323.8,0.13,0.11,,,,,,,,1,0,8DEA
1993,39.860000,SYNTHETIC,DESCENT,9.795,-0.083,-0.045,0.085,-0.041,0.026,101323.3,0.17,0.12,,,,,,,,1,0,39CE
1994,39.880000,SYNTHETIC,DESCENT,9.778,0.055,0.018,0.071,0.046,0.161,101322.4,0.25,0.14,,,,,,,,1,0,16AC
1995,39.900000,SYNTHETIC,DESCENT,9.908,0.035,0.009,0.062,-0.095,0.071,101321.5,0.32,0.16,,,,,,,,1,0,7E27
1996,39.920000,SYNTHETIC,DESCENT,9.779,0.042,-0.039,-0.028,-0.044,0.020,101324.4,0.08,0.16,,,,,,,,1,0,66E3
1997,39.940000,SYNTHETIC,DESCENT,9.727,0.015,0.055,-0.029,-0.009,-0.036,101325.3,0.01,0.15,,,,,,,,1,0,4B66
1998,39.960000,SYNTHETIC,DESCENT,9.811,0.028,0.054,0.006,0.062,-0.074,101324.1,0.11,0.15,,,,,,,,1,0,88D1
1999,39.980000,SYNTHETIC,DESCENT,9.832,0.074,0.090,-0.284,0.214,0.008,101325.2,0.02,0.13,,,,,,,,1,0,5FAF
2000,40.000000,SYNTHETIC,DESCENT,9.775,0.057,-0.019,-0.053,0.012,-0.113,101327.2,-0.15,0.10,21.40,0.0002883,0.0005571,-1.7,3,9,4.066,1,0,CEE7
2001,40.020000,SYNTHETIC,LANDED,9.840,-0.033,-0.016,-0.049,0.057,-0.017,101322.5,0.24,0.12,,,,,,,,1,0,58EA
2002,40.040000,SYNTHETIC,LANDED,9.816,0.015,-0.030,-0.065,-0.071,-0.081,101327.3,-0.16,0.09,,,,,,,,1,0,8876
2003,40.060000,SYNTHETIC,LANDED,9.857,0.038,-0.020,0.080,0.039,-0.019,101324.2,0.10,0.09,,,,,,,,1,0,B0BE
2004,40.080000,SYNTHETIC,LANDED,9.770,0.026,-0.084,-0.015,0.016,-0.107,101327.3,-0.16,0.06,,,,,,,,1,0,BBD9
2005,40.100000,SYNTHETIC,LANDED,9.766,0.002,0.042,-0.026,-0.082,0.040,101326.5,-0.09,0.04,,,,,,,,1,0,4F64
2006,40.120000,SYNTHETIC,LANDED,9.767,0.026,0.060,0.044,-0.082,0.097,101323.3,0.17,0.05,,,,,,,,1,0,65C9
2007,40.140000,SYNTHETIC,LANDED,9.841,-0.073,-0.005,-0.086,0.162,0.024,101329.0,-0.30,0.01,,,,,,,,1,0,BF2E
2008,40.160000,SYNTHETIC,LANDED,9.828,0.074,-0.017,0.086,0.002,-0.072,101323.0,0.20,0.03,,,,,,,,1,0,814D
2009,40.180000,SYNTHETIC,LANDED,9.871,-0.055,0.030,0.081,0.166,-0.008,101322.7,0.22,0.04,,,,,,,,1,0,306A
2010,40.200000,SYNTHETIC,LANDED,9.722,0.033,-0.110,0.017,0.038,0.145,101327.2,-0.15,0.02,,,,,,,,1,0,F791
2011,40.220000,SYNTHETIC,LANDED,9.716,-0.042,0.014,0.173,-0.123,-0.133,101325.6,-0.02,0.01,,,,,,,,1,0,F777
2012,40.240000,SYNTHETIC,LANDED,9.788,-0.064,-0.006,-0.030,0.157,0.001,101328.4,-0.25,-0.03,,,,,,,,1,0,BE8D
2013,40.260000,SYNTHETIC,LANDED,9.890,-0.079,-0.002,-0.003,0.137,0.111,101324.4,0.08,-0.02,,,,,,,,1,0,C7EA
2014,40.280000,SYNTHETIC,LANDED,9.657,0.089,0.021,0.150,-0.051,-0.116,101323.8,0.13,-0.01,,,,,,,,1,0,C079
2015,40.300000,SYNTHETIC,LANDED,9.816,-0.050,-0.040,0.037,0.180,0.000,101330.1,-0.39,-0.06,,,,,,,,1,0,5B4E
2016,40.320000,SYNTHETIC,LANDED,9.833,0.016,0.029,0.127,-0.014,0.146,101324.8,0.05,-0.06,,,,,,,,1,0,F85E
2017,40.340000,SYNTHETIC,LANDED,9.801,0.038,0.046,-0.103,0.046,-0.028,101322.9,0.21,-0.03,,,,,,,,1,0,8ED7
2018,40.360000,SYNTHETIC,LANDED,9.768,0.011,0.015,0.158,0.126,-0.079,101324.1,0.11,-0.02,,,,,,,,1,0,2A90
2019,40.380000,SYNTHETIC,LANDED,9.774,0.083,-0.036,0.066,-0.047,0.047,101320.8,0.38,0.02,,,,,,,,1,0,1C9C
2020,40.400000,SYNTHETIC,LANDED,9.787,-0.043,0.053,0.052,0.043,0.021,101327.3,-0.16,-0.01,,,,,,,,1,0,8B8C
2021,40.420000,SYNTHETIC,LANDED,9.738,-0.051,0.073,0.022,-0.062,-0.039,101326.0,-0.05,-0.02,,,,,,,,1,0,8E28
2022,40.440000,SYNTHETIC,LANDED,9.861,-0.007,-0.053,0.170,0.073,0.208,101326.5,-0.09,-0.03,,,,,,,,1,0,E295
2023,40.460000,SYNTHETIC,LANDED,9.803,-0.004,0.022,-0.059,0.035,-0.086,101323.4,0.17,-0.02,,,,,,,,1,0,4628
2024,40.480000,SYNTHETIC,LANDED,9.739,0.024,-0.037,-0.008,-0.036,-0.060,101327.5,-0.18,-0.04,,,,,,,,1,0,6D00
2025,40.500000,SYNTHETIC,LANDED,9.771,0.063,0.012,0.033,0.054,-0.085,101323.2,0.18,-0.02,,,,,,,,1,0,E0CB
2026,40.520000,SYNTHETIC,LANDED,9.759,0.083,-0.032,-0.012,-0.150,0.135,101324.5,0.07,-0.02,,,,,,,,1,0,34E6
2027,40.540000,SYNTHETIC,LANDED,9.831,0.042,0.091,-0.154,0.071,0.129,101328.8,-0.28,-0.05,,,,,,,,1,0,8235
2028,40.560000,SYNTHETIC,LANDED,9.777,-0.023,-0.005,0.102,-0.087,0.097,101329.9,-0.38,-0.10,,,,,,,,1,0,C81E
2029,40.580000,SYNTHETIC,LANDED,9.695,-0.023,0.090,0.132,-0.060,0.193,101323.0,0.20,-0.07,,,,,,,,1,0,C49B
2030,40.600000,SYNTHETIC,LANDED,9.789,-0.010,-0.013,-0.225,0.027,0.009,101325.9,-0.04,-0.08,,,,,,,,1,0,CF93
2031,40.620000,SYNTHETIC,LANDED,9.850,-0.068,-0.025,0.007,-0.063,0.051,101324.5,0.07,-0.07,,,,,,,,1,0,20AE
2032,40.640000,SYNTHETIC,LANDED,9.815,0.054,0.028,-0.118,-0.104,-0.022,101324.5,0.07,-0.06,,,,,,,,1,0,358D
2033,40.660000,SYNTHETIC,LANDED,9.831,-0.012,-0.034,-0.056,0.187,-0.208,101327.0,-0.13,-0.07,,,,,,,,1,0,DB80
2034,40.680000,SYNTHETIC,LANDED,9.941,0.096,0.040,0.030,-0.057,-0.024,101329.1,-0.31,-0.11,,,,,,,,1,0,DBA9
2035,40.700000,SYNTHETIC,LANDED,9.883,-0.111,-0.009,-0.120,0.058,0.072,101333.9,-0.71,-0.19,,,,,,,,1,0,D5B7
2036,40.720000,SYNTHETIC,LANDED,9.848,-0.023,-0.024,-0.032,0.020,-0.101,101324.5,0.07,-0.17,,,,,,,,1,0,C71F
2037,40.740000,SYNTHETIC,LANDED,9.769,0.013,-0.074,0.014,-0.090,-0.031,101327.8,-0.20,-0.18,,,,,,,,1,0,36D0
2038,40.760000,SYNTHETIC,LANDED,9.793,0.007,-0.053,0.025,-0.074,0.034,101331.8,-0.53,-0.23,,,,,,,,1,0,CAE7
2039,40.780000,SYNTHETIC,LANDED,9.756,0.001,-0.028,-0.041,-0.107,0.187,101324.8,0.05,-0.22,,,,,,,,1,0,4DD6
2040,40.800000,SYNTHETIC,LANDED,9.862,-0.059,-0.012,-0.009,-0.330,0.190,101324.0,0.12,-0.19,,,,,,,,1,0,2C0F
2041,40.820000,SYNTHETIC,LANDED,9.777,-0.072,-0.027,-0.121,-0.061,0.067,101324.9,0.04,-0.17,,,,,,,,1,0,EF51
2042,40.840000,SYNTHETIC,LANDED,9.754,0.019,-0.025,0.012,0.001,-0.103,101325.2,0.02,-0.16,,,,,,,,1,0,5255
2043,40.860000,SYNTHETIC,LANDED,9.769,-0.016,-0.018,-0.079,-0.077,-0.088,101329.8,-0.37,-0.19,,,,,,,,1,0,70BA
2044,40.880000,SYNTHETIC,LANDED,9.827,0.092,-0.029,0.016,0.037,-0.001,101321.3,0.34,-0.14,,,,,,,,1,0,F914
2045,40.900000,SYNTHETIC,LANDED,9.840,0.061,0.036,0.054,0.076,-0.073,101326.8,-0.12,-0.14,,,,,,,,1,0,6719
2046,40.920000,SYNTHETIC,LANDED,9.783,0.010,-0.023,0.111,0.019,0.047,101324.8,0.05,-0.13,,,,,,,,1,0,3FC7
2047,40.940000,SYNTHETIC,LANDED,9.807,0.035,0.072,-0.204,0.031,0.100,101329.2,-0.32,-0.15,,,,,,,,1,0,5B91
2048,40.960000,SYNTHETIC,LANDED,9.766,0.045,0.085,-0.156,0.153,0.028,101323.7,0.14,-0.12,,,,,,,,1,0,99AF
2049,40.980000,SYNTHETIC,LANDED,9.747,-0.039,0.109,0.181,-0.024,0.019,101322.0,0.28,-0.08,,,,,,,,1,0,F73E
2050,41.000000,SYNTHETIC,LANDED,9.851,0.050,0.120,-0.036,0.163,0.070,101329.0,-0.30,-0.11,21.28,0.0002880,0.0005702,7.8,3,9,4.063,1,0,C52A
2051,41.020000,SYNTHETIC,LANDED,9.796,0.025,-0.071,-0.013,-0.213,0.077,101322.3,0.26,-0.07,,,,,,,,1,0,D468
