timestamp,data_source,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,latitude,longitude,gps_altitude,gps_fix,gps_satellites,temperature,battery_voltage,separation_detected
36.180,SYNTHETIC,8.698,0.102,4.505,0.049,0.030,4.430,101261.4,,,,,,,,1
36.200,SYNTHETIC,8.704,0.082,4.633,0.015,0.028,3.150,101262.6,,,,,,,,1
36.220,SYNTHETIC,8.632,0.004,4.740,0.036,0.075,1.927,101264.0,,,,,,,,1
36.240,SYNTHETIC,8.445,0.037,4.888,0.025,-0.069,0.584,101264.9,,,,,,,,1
36.260,SYNTHETIC,8.358,0.001,4.996,0.030,0.023,-0.808,101263.8,,,,,,,,1
36.280,SYNTHETIC,8.394,-0.056,5.070,-0.145,0.079,-1.988,101267.8,,,,,,,,1
36.300,SYNTHETIC,8.292,0.038,5.178,0.016,-0.064,-3.092,101275.9,,,,,,,,1
36.320,SYNTHETIC,8.270,-0.053,5.291,-0.021,-0.251,-4.436,101270.4,,,,,,,,1
36.340,SYNTHETIC,8.170,-0.093,5.353,0.099,0.104,-5.806,101275.3,,,,,,,,1
36.360,SYNTHETIC,8.152,0.012,5.390,0.103,-0.129,-6.853,101267.4,,,,,,,,1
36.380,SYNTHETIC,8.072,0.006,5.668,-0.017,-0.224,-7.845,101273.9,,,,,,,,1
36.400,SYNTHETIC,8.072,-0.029,5.774,0.063,0.147,-9.181,101278.9,,,,,,,,1
36.420,SYNTHETIC,7.878,-0.025,5.756,-0.155,-0.046,-10.414,101278.9,,,,,,,,1
36.440,SYNTHETIC,7.756,-0.041,5.854,-0.064,-0.044,-11.582,101281.7,,,,,,,,1
36.460,SYNTHETIC,7.792,-0.001,6.030,-0.014,0.079,-12.595,101278.4,,,,,,,,1
36.480,SYNTHETIC,7.726,0.020,6.055,-0.146,0.010,-13.637,101283.7,,,,,,,,1
36.500,SYNTHETIC,7.656,0.139,6.069,-0.239,0.062,-14.718,101283.3,,,,,,,,1
36.520,SYNTHETIC,7.551,-0.021,6.130,-0.003,0.175,-15.626,101282.3,,,,,,,,1
36.540,SYNTHETIC,7.530,0.039,6.182,0.114,-0.016,-16.589,101286.0,,,,,,,,1
36.560,SYNTHETIC,7.416,0.000,6.381,0.080,-0.003,-17.482,101284.2,,,,,,,,1
36.580,SYNTHETIC,7.511,-0.005,6.390,0.052,0.057,-18.380,101282.2,,,,,,,,1
36.600,SYNTHETIC,7.317,0.043,6.481,-0.276,0.042,-19.236,101283.0,,,,,,,,1
36.620,SYNTHETIC,7.311,-0.009,6.586,0.147,0.057,-20.127,101281.7,,,,,,,,1
36.640,SYNTHETIC,7.219,-0.016,6.575,0.048,-0.019,-20.819,101293.4,,,,,,,,1
36.660,SYNTHETIC,7.171,0.045,6.750,0.021,-0.051,-21.656,101295.9,,,,,,,,1
36.680,SYNTHETIC,7.114,0.000,6.656,0.059,-0.068,-22.073,101289.2,,,,,,,,1
36.700,SYNTHETIC,7.135,-0.054,6.702,-0.088,-0.075,-22.647,101291.7,,,,,,,,1
36.720,SYNTHETIC,7.056,0.075,6.833,0.101,-0.136,-23.282,101294.8,,,,,,,,1
36.740,SYNTHETIC,7.072,0.023,6.815,0.166,-0.034,-23.583,101294.3,,,,,,,,1
36.760,SYNTHETIC,7.095,0.052,6.921,-0.011,0.156,-24.033,101296.9,,,,,,,,1
36.780,SYNTHETIC,7.001,0.027,6.886,-0.009,0.116,-24.346,101296.9,,,,,,,,1
36.800,SYNTHETIC,6.981,-0.002,6.863,-0.131,-0.009,-24.423,101295.0,,,,,,,,1
36.820,SYNTHETIC,7.035,0.012,6.912,0.025,-0.187,-24.857,101302.9,,,,,,,,1
36.840,SYNTHETIC,6.886,0.037,6.856,-0.140,0.037,-24.821,101301.4,,,,,,,,1
36.860,SYNTHETIC,6.836,0.043,6.892,0.136,-0.022,-25.064,101307.1,,,,,,,,1
36.880,SYNTHETIC,7.031,-0.053,6.978,-0.160,0.062,-24.967,101303.3,,,,,,,,1
36.900,SYNTHETIC,6.873,0.060,6.948,0.106,-0.031,-25.091,101301.4,,,,,,,,1
36.920,SYNTHETIC,7.029,-0.016,6.860,-0.213,0.104,-25.044,101304.7,,,,,,,,1
36.940,SYNTHETIC,6.963,-0.004,6.959,-0.019,-0.194,-24.655,101307.9,,,,,,,,1
36.960,SYNTHETIC,6.976,-0.037,6.929,-0.111,0.201,-24.409,101308.3,,,,,,,,1
36.980,SYNTHETIC,7.024,-0.012,6.779,0.065,0.002,-24.042,101305.8,,,,,,,,1
37.000,SYNTHETIC,7.124,0.081,6.823,0.005,-0.045,-23.793,101315.3,0.0002809,0.0005728,1.2,3,9,21.42,4.072,1
37.020,SYNTHETIC,7.069,-0.023,6.810,0.152,-0.031,-23.216,101310.4,,,,,,,,1
37.040,SYNTHETIC,7.110,-0.056,6.739,0.090,0.089,-22.981,101310.7,,,,,,,,1
37.060,SYNTHETIC,7.186,-0.045,6.789,0.259,-0.197,-22.279,101318.7,,,,,,,,1
37.080,SYNTHETIC,7.218,0.019,6.625,0.022,0.007,-21.735,101310.5,,,,,,,,1
37.100,SYNTHETIC,7.327,-0.041,6.592,-0.186,-0.057,-21.038,101315.5,,,,,,,,1
37.120,SYNTHETIC,7.300,0.072,6.554,-0.275,0.079,-20.532,101321.5,,,,,,,,1
37.140,SYNTHETIC,7.307,0.008,6.538,-0.027,-0.105,-19.606,101320.4,,,,,,,,1
37.160,SYNTHETIC,7.386,-0.036,6.435,0.084,0.137,-18.896,101318.9,,,,,,,,1
37.180,SYNTHETIC,7.399,0.019,6.501,-0.071,0.053,-18.216,101322.5,,,,,,,,1
37.200,SYNTHETIC,7.496,0.030,6.314,-0.001,0.062,-16.955,101322.8,,,,,,,,1
37.220,SYNTHETIC,7.529,0.004,6.252,-0.088,-0.134,-16.151,101323.4,,,,,,,,1
37.240,SYNTHETIC,9.736,0.011,-0.024,-0.089,-0.063,-0.008,101328.2,,,,,,,,1
37.260,SYNTHETIC,9.895,0.070,0.033,0.114,0.112,0.070,101325.7,,,,,,,,1
37.280,SYNTHETIC,9.826,-0.004,0.007,-0.170,-0.082,0.049,101323.7,,,,,,,,1
37.300,SYNTHETIC,9.747,-0.051,0.026,0.037,-0.166,-0.069,101323.6,,,,,,,,1
37.320,SYNTHETIC,9.822,0.055,0.040,0.010,0.192,0.088,101322.0,,,,,,,,1
37.340,SYNTHETIC,9.948,-0.039,0.012,-0.107,-0.063,0.149,101321.9,,,,,,,,1
37.360,SYNTHETIC,9.856,-0.017,0.132,-0.217,-0.065,-0.080,101319.0,,,,,,,,1
37.380,SYNTHETIC,9.863,-0.011,0.030,0.026,0.117,-0.079,101319.9,,,,,,,,1
37.400,SYNTHETIC,9.808,-0.057,0.054,0.020,-0.105,-0.003,101328.8,,,,,,,,1
37.420,SYNTHETIC,9.817,-0.013,-0.023,0.020,-0.039,-0.022,101324.0,,,,,,,,1
37.440,SYNTHETIC,9.835,0.002,-0.056,0.138,-0.005,-0.035,101324.9,,,,,,,,1
37.460,SYNTHETIC,9.765,0.033,0.018,-0.014,-0.146,-0.113,101319.3,,,,,,,,1
37.480,SYNTHETIC,9.857,0.038,-0.042,-0.034,0.167,0.169,101317.8,,,,,,,,1
37.500,SYNTHETIC,9.774,0.002,-0.015,-0.066,0.016,-0.058,101328.5,,,,,,,,1
37.520,SYNTHETIC,9.727,-0.013,-0.056,0.036,0.007,-0.013,101326.8,,,,,,,,1
37.540,SYNTHETIC,9.824,-0.014,0.065,0.061,0.036,0.128,101321.2,,,,,,,,1
37.560,SYNTHETIC,9.858,0.016,0.041,0.155,0.118,0.055,101323.7,,,,,,,,1
37.580,SYNTHETIC,9.792,0.022,-0.061,0.119,0.015,-0.203,101326.8,,,,,,,,1
37.600,SYNTHETIC,9.860,0.010,0.033,0.083,-0.017,-0.033,101327.4,,,,,,,,1
37.620,SYNTHETIC,9.799,-0.123,0.068,0.124,0.112,-0.084,101327.8,,,,,,,,1
37.640,SYNTHETIC,9.817,-0.001,-0.055,0.099,-0.063,-0.099,101324.9,,,,,,,,1
37.660,SYNTHETIC,9.826,-0.075,-0.087,0.119,0.060,0.095,101324.4,,,,,,,,1
37.680,SYNTHETIC,9.811,-0.018,0.038,0.097,-0.104,0.079,101325.5,,,,,,,,1
37.700,SYNTHETIC,9.818,0.100,0.017,0.219,0.030,-0.123,101324.0,,,,,,,,1
37.720,SYNTHETIC,9.788,-0.020,0.020,-0.010,-0.057,0.085,101326.4,,,,,,,,1
37.740,SYNTHETIC,9.875,-0.035,0.027,-0.090,0.075,0.018,101321.9,,,,,,,,1
37.760,SYNTHETIC,9.757,-0.031,-0.027,0.096,0.271,-0.033,101324.8,,,,,,,,1
37.780,SYNTHETIC,9.856,-0.007,0.026,-0.078,-0.026,-0.032,101327.2,,,,,,,,1
37.800,SYNTHETIC,9.775,-0.052,-0.023,0.006,0.092,0.030,101326.8,,,,,,,,1
37.820,SYNTHETIC,9.769,-0.063,0.009,-0.076,0.015,-0.075,101320.5,,,,,,,,1
37.840,SYNTHETIC,9.693,-0.048,-0.017,0.094,-0.034,0.118,101327.7,,,,,,,,1
37.860,SYNTHETIC,9.865,-0.052,0.000,-0.058,0.140,0.107,101330.5,,,,,,,,1
37.880,SYNTHETIC,9.866,-0.006,-0.012,-0.273,-0.055,-0.066,101323.9,,,,,,,,1
37.900,SYNTHETIC,9.808,-0.067,-0.044,-0.053,-0.283,0.084,101319.1,,,,,,,,1
37.920,SYNTHETIC,9.817,-0.073,-0.052,0.122,0.077,-0.167,101322.9,,,,,,,,1
37.940,SYNTHETIC,9.806,0.035,-0.061,-0.068,0.094,0.150,101323.7,,,,,,,,1
37.960,SYNTHETIC,9.760,-0.072,0.030,0.073,0.090,0.162,101323.7,,,,,,,,1
37.980,SYNTHETIC,9.785,-0.026,-0.099,-0.054,-0.191,0.033,101319.1,,,,,,,,1
38.000,SYNTHETIC,9.794,0.077,0.006,0.182,-0.085,0.044,101322.7,0.0003087,0.0005657,-2.7,3,9,21.50,4.073,1
38.020,SYNTHETIC,9.817,-0.010,0.022,0.152,0.090,-0.062,101328.8,,,,,,,,1
38.040,SYNTHETIC,9.855,-0.010,-0.088,-0.067,0.227,0.012,101322.8,,,,,,,,1
38.060,SYNTHETIC,9.788,-0.016,-0.064,-0.018,-0.024,0.140,101317.5,,,,,,,,1
38.080,SYNTHETIC,9.788,0.025,0.063,-0.116,-0.079,-0.045,101322.5,,,,,,,,1
38.100,SYNTHETIC,9.755,-0.030,-0.008,0.041,-0.008,0.015,101325.4,,,,,,,,1
38.120,SYNTHETIC,9.755,-0.060,0.040,-0.027,0.149,0.092,101326.0,,,,,,,,1
38.140,SYNTHETIC,9.788,0.046,0.011,-0.072,-0.084,-0.007,101321.6,,,,,,,,1
38.160,SYNTHETIC,9.804,-0.062,0.044,0.014,-0.078,0.046,101324.4,,,,,,,,1
38.180,SYNTHETIC,9.768,0.010,0.037,0.011,-0.160,0.037,101324.3,,,,,,,,1
38.200,SYNTHETIC,9.856,0.081,-0.013,0.023,0.185,-0.121,101322.1,,,,,,,,1
38.220,SYNTHETIC,9.834,-0.050,0.004,0.044,-0.037,0.044,101326.4,,,,,,,,1
38.240,SYNTHETIC,9.794,0.054,0.021,0.076,0.042,-0.070,101328.1,,,,,,,,1
38.260,SYNTHETIC,9.831,-0.021,0.054,0.103,-0.177,0.117,101325.8,,,,,,,,1
38.280,SYNTHETIC,9.832,0.004,0.042,0.029,-0.159,0.063,101326.1,,,,,,,,1
38.300,SYNTHETIC,9.990,0.099,-0.058,0.036,0.092,0.040,101324.6,,,,,,,,1
38.320,SYNTHETIC,9.800,0.003,0.005,0.048,-0.046,-0.018,101325.6,,,,,,,,1
38.340,SYNTHETIC,9.866,-0.019,-0.059,-0.040,-0.008,0.095,101320.0,,,,,,,,1
38.360,SYNTHETIC,9.857,0.000,0.043,0.048,-0.132,0.004,101325.4,,,,,,,,1
38.380,SYNTHETIC,9.861,-0.020,-0.045,0.193,-0.091,-0.024,101329.4,,,,,,,,1
38.400,SYNTHETIC,9.793,0.031,0.034,-0.101,-0.088,-0.049,101329.5,,,,,,,,1
38.420,SYNTHETIC,9.847,0.022,0.021,0.186,0.174,-0.131,101322.9,,,,,,,,1
38.440,SYNTHETIC,9.774,0.037,0.043,-0.134,-0.025,-0.039,101326.9,,,,,,,,1
38.460,SYNTHETIC,9.835,0.013,0.002,0.051,-0.053,-0.130,101322.4,,,,,,,,1
38.480,SYNTHETIC,9.842,0.048,0.078,0.088,0.001,0.021,101325.3,,,,,,,,1
38.500,SYNTHETIC,9.732,-0.011,0.045,0.049,-0.026,-0.077,101325.7,,,,,,,,1
38.520,SYNTHETIC,9.819,0.098,0.045,-0.126,-0.070,-0.062,101322.7,,,,,,,,1
38.540,SYNTHETIC,9.843,0.008,0.011,-0.049,-0.123,-0.026,101324.1,,,,,,,,1
38.560,SYNTHETIC,9.784,0.016,0.050,0.071,-0.121,0.100,101324.0,,,,,,,,1
38.580,SYNTHETIC,9.742,0.050,-0.066,-0.056,-0.004,0.068,101320.6,,,,,,,,1
38.600,SYNTHETIC,9.828,-0.043,-0.006,-0.248,-0.081,-0.011,101325.3,,,,,,,,1
38.620,SYNTHETIC,9.787,0.035,-0.071,-0.095,-0.125,0.112,101323.4,,,,,,,,1
38.640,SYNTHETIC,9.946,-0.040,0.015,-0.255,-0.222,-0.006,101319.9,,,,,,,,1
38.660,SYNTHETIC,9.880,0.005,-0.021,-0.092,0.068,0.257,101323.6,,,,,,,,1
38.680,SYNTHETIC,9.866,-0.083,0.004,0.003,-0.336,-0.125,101324.9,,,,,,,,1
38.700,SYNTHETIC,9.833,-0.029,0.008,0.043,0.073,-0.099,101330.9,,,,,,,,1
38.720,SYNTHETIC,9.833,-0.002,-0.050,0.127,-0.029,-0.015,101324.2,,,,,,,,1
38.740,SYNTHETIC,9.811,-0.038,-0.011,0.016,0.216,0.025,101320.2,,,,,,,,1
38.760,SYNTHETIC,9.815,-0.005,-0.016,-0.080,-0.056,0.145,101325.3,,,,,,,,1
38.780,SYNTHETIC,9.737,-0.068,0.071,-0.091,0.134,-0.105,101328.5,,,,,,,,1
38.800,SYNTHETIC,9.767,-0.029,0.045,-0.058,-0.097,0.039,101327.4,,,,,,,,1
38.820,SYNTHETIC,9.849,0.009,0.009,0.143,0.221,0.087,101323.7,,,,,,,,1
38.840,SYNTHETIC,9.864,0.001,-0.013,-0.027,-0.006,-0.156,101327.2,,,,,,,,1
38.860,SYNTHETIC,9.832,-0.068,-0.029,0.054,-0.034,0.126,101323.7,,,,,,,,1
38.880,SYNTHETIC,9.824,0.006,-0.045,0.037,-0.122,0.059,101329.7,,,,,,,,1
38.900,SYNTHETIC,9.784,0.002,-0.016,0.028,-0.007,-0.106,101326.1,,,,,,,,1
38.920,SYNTHETIC,9.793,0.047,-0.057,0.121,-0.036,-0.023,101325.1,,,,,,,,1
38.940,SYNTHETIC,9.775,-0.047,-0.036,0.007,-0.022,-0.192,101330.4,,,,,,,,1
38.960,SYNTHETIC,9.779,0.142,-0.130,-0.110,-0.085,0.193,101326.9,,,,,,,,1
38.980,SYNTHETIC,9.789,-0.018,-0.064,-0.006,0.004,0.029,101326.6,,,,,,,,1
39.000,SYNTHETIC,9.821,0.021,0.047,-0.009,0.126,0.214,101325.3,0.0002785,0.0005684,2.8,3,9,21.47,4.064,1
39.020,SYNTHETIC,9.863,0.060,0.000,-0.120,-0.180,-0.022,101325.1,,,,,,,,1
39.040,SYNTHETIC,9.612,-0.019,0.027,-0.036,0.019,0.198,101326.2,,,,,,,,1
39.060,SYNTHETIC,9.845,-0.073,-0.050,-0.135,0.041,-0.018,101323.1,,,,,,,,1
39.080,SYNTHETIC,9.828,0.035,0.047,0.030,-0.056,0.106,101321.8,,,,,,,,1
39.100,SYNTHETIC,9.776,-0.071,-0.056,-0.092,-0.077,-0.079,101323.0,,,,,,,,1
39.120,SYNTHETIC,9.784,-0.005,-0.109,-0.139,-0.126,0.150,101323.5,,,,,,,,1
39.140,SYNTHETIC,9.903,-0.126,0.028,-0.010,0.065,-0.038,101325.9,,,,,,,,1
39.160,SYNTHETIC,9.831,0.011,0.028,-0.002,0.111,-0.088,101327.4,,,,,,,,1
39.180,SYNTHETIC,9.806,-0.025,0.007,-0.163,0.023,0.050,101325.4,,,,,,,,1
39.200,SYNTHETIC,9.828,-0.073,0.073,0.042,0.055,0.088,101329.4,,,,,,,,1
39.220,SYNTHETIC,9.795,-0.082,-0.042,-0.108,-0.217,-0.089,101321.3,,,,,,,,1
39.240,SYNTHETIC,9.787,-0.018,0.087,0.045,0.087,0.027,101330.4,,,,,,,,1
39.260,SYNTHETIC,9.745,0.064,0.022,-0.059,0.050,-0.052,101325.1,,,,,,,,1
39.280,SYNTHETIC,9.763,-0.009,-0.039,0.020,0.007,0.159,101323.1,,,,,,,,1
39.300,SYNTHETIC,9.865,0.054,0.011,-0.033,0.055,-0.008,101325.4,,,,,,,,1
39.320,SYNTHETIC,9.776,0.044,-0.074,0.127,-0.172,0.109,101325.5,,,,,,,,1
39.340,SYNTHETIC,9.718,-0.028,-0.020,0.029,-0.025,-0.096,101324.3,,,,,,,,1
39.360,SYNTHETIC,9.857,-0.017,-0.014,-0.144,-0.018,0.113,101324.7,,,,,,,,1
39.380,SYNTHETIC,9.792,-0.090,0.054,0.112,0.051,0.032,101327.3,,,,,,,,1
39.400,SYNTHETIC,9.834,0.004,-0.007,0.118,0.122,-0.023,101327.2,,,,,,,,1
39.420,SYNTHETIC,9.887,-0.031,0.028,-0.032,0.042,-0.020,101328.0,,,,,,,,1
39.440,SYNTHETIC,9.769,-0.035,-0.020,0.048,-0.206,-0.104,101324.8,,,,,,,,1
39.460,SYNTHETIC,9.814,0.003,-0.096,0.053,0.187,0.026,101323.5,,,,,,,,1
39.480,SYNTHETIC,9.717,-0.040,-0.051,0.049,0.026,-0.158,101321.5,,,,,,,,1
39.500,SYNTHETIC,9.782,0.079,-0.023,0.130,0.179,0.077,101324.9,,,,,,,,1
39.520,SYNTHETIC,9.796,0.016,-0.021,0.052,0.148,0.055,101326.2,,,,,,,,1
39.540,SYNTHETIC,9.766,0.050,0.060,-0.005,-0.124,-0.040,101323.3,,,,,,,,1
39.560,SYNTHETIC,9.764,0.094,0.029,0.033,0.103,0.033,101325.8,,,,,,,,1
39.580,SYNTHETIC,9.880,0.013,0.007,-0.029,-0.022,0.170,101321.5,,,,,,,,1
39.600,SYNTHETIC,9.795,0.042,0.066,0.130,0.010,-0.156,101326.4,,,,,,,,1
39.620,SYNTHETIC,9.845,0.068,0.121,-0.105,0.113,-0.015,101325.7,,,,,,,,1
39.640,SYNTHETIC,9.822,-0.082,-0.039,0.007,0.139,-0.112,101319.5,,,,,,,,1
39.660,SYNTHETIC,9.775,0.118,-0.048,0.025,0.005,-0.089,101325.5,,,,,,,,1
39.680,SYNTHETIC,9.805,0.123,0.043,0.024,0.011,-0.093,101328.4,,,,,,,,1
39.700,SYNTHETIC,9.651,0.019,-0.039,0.149,-0.026,-0.191,101319.5,,,,,,,,1
39.720,SYNTHETIC,9.728,-0.103,0.089,0.139,-0.052,-0.042,101324.5,,,,,,,,1
39.740,SYNTHETIC,9.823,0.020,0.035,-0.122,0.088,0.085,101325.5,,,,,,,,1
39.760,SYNTHETIC,9.829,-0.005,-0.080,0.082,-0.010,-0.120,101326.0,,,,,,,,1
39.780,SYNTHETIC,9.821,-0.027,0.002,0.102,0.001,-0.072,101324.7,,,,,,,,1
39.800,SYNTHETIC,9.771,-0.011,0.006,-0.036,0.051,0.078,101324.5,,,,,,,,1
39.820,SYNTHETIC,9.798,-0.054,0.078,-0.099,-0.102,0.017,101326.9,,,,,,,,1
39.840,SYNTHETIC,9.838,-0.105,0.028,-0.088,0.031,0.019,101323.8,,,,,,,,1
39.860,SYNTHETIC,9.795,-0.083,-0.045,0.085,-0.041,0.026,101323.3,,,,,,,,1
39.880,SYNTHETIC,9.778,0.055,0.018,0.071,0.046,0.161,101322.4,,,,,,,,1
39.900,SYNTHETIC,9.908,0.035,0.009,0.062,-0.095,0.071,101321.5,,,,,,,,1
39.920,SYNTHETIC,9.779,0.042,-0.039,-0.028,-0.044,0.020,101324.4,,,,,,,,1
39.940,SYNTHETIC,9.727,0.015,0.055,-0.029,-0.009,-0.036,101325.3,,,,,,,,1
39.960,SYNTHETIC,9.811,0.028,0.054,0.006,0.062,-0.074,101324.1,,,,,,,,1
39.980,SYNTHETIC,9.832,0.074,0.090,-0.284,0.214,0.008,101325.2,,,,,,,,1
40.000,SYNTHETIC,9.775,0.057,-0.019,-0.053,0.012,-0.113,101327.2,0.0002883,0.0005571,-1.7,3,9,21.40,4.066,1
40.020,SYNTHETIC,9.840,-0.033,-0.016,-0.049,0.057,-0.017,101322.5,,,,,,,,1
40.040,SYNTHETIC,9.816,0.015,-0.030,-0.065,-0.071,-0.081,101327.3,,,,,,,,1
40.060,SYNTHETIC,9.857,0.038,-0.020,0.080,0.039,-0.019,101324.2,,,,,,,,1
40.080,SYNTHETIC,9.770,0.026,-0.084,-0.015,0.016,-0.107,101327.3,,,,,,,,1
40.100,SYNTHETIC,9.766,0.002,0.042,-0.026,-0.082,0.040,101326.5,,,,,,,,1
40.120,SYNTHETIC,9.767,0.026,0.060,0.044,-0.082,0.097,101323.3,,,,,,,,1
40.140,SYNTHETIC,9.841,-0.073,-0.005,-0.086,0.162,0.024,101329.0,,,,,,,,1
40.160,SYNTHETIC,9.828,0.074,-0.017,0.086,0.002,-0.072,101323.0,,,,,,,,1
40.180,SYNTHETIC,9.871,-0.055,0.030,0.081,0.166,-0.008,101322.7,,,,,,,,1
40.200,SYNTHETIC,9.722,0.033,-0.110,0.017,0.038,0.145,101327.2,,,,,,,,1
40.220,SYNTHETIC,9.716,-0.042,0.014,0.173,-0.123,-0.133,101325.6,,,,,,,,1
40.240,SYNTHETIC,9.788,-0.064,-0.006,-0.030,0.157,0.001,101328.4,,,,,,,,1
40.260,SYNTHETIC,9.890,-0.079,-0.002,-0.003,0.137,0.111,101324.4,,,,,,,,1
40.280,SYNTHETIC,9.657,0.089,0.021,0.150,-0.051,-0.116,101323.8,,,,,,,,1
40.300,SYNTHETIC,9.816,-0.050,-0.040,0.037,0.180,0.000,101330.1,,,,,,,,1
40.320,SYNTHETIC,9.833,0.016,0.029,0.127,-0.014,0.146,101324.8,,,,,,,,1
40.340,SYNTHETIC,9.801,0.038,0.046,-0.103,0.046,-0.028,101322.9,,,,,,,,1
40.360,SYNTHETIC,9.768,0.011,0.015,0.158,0.126,-0.079,101324.1,,,,,,,,1
40.380,SYNTHETIC,9.774,0.083,-0.036,0.066,-0.047,0.047,101320.8,,,,,,,,1
40.400,SYNTHETIC,9.787,-0.043,0.053,0.052,0.043,0.021,101327.3,,,,,,,,1
40.420,SYNTHETIC,9.738,-0.051,0.073,0.022,-0.062,-0.039,101326.0,,,,,,,,1
40.440,SYNTHETIC,9.861,-0.007,-0.053,0.170,0.073,0.208,101326.5,,,,,,,,1
40.460,SYNTHETIC,9.803,-0.004,0.022,-0.059,0.035,-0.086,101323.4,,,,,,,,1
40.480,SYNTHETIC,9.739,0.024,-0.037,-0.008,-0.036,-0.060,101327.5,,,,,,,,1
40.500,SYNTHETIC,9.771,0.063,0.012,0.033,0.054,-0.085,101323.2,,,,,,,,1
40.520,SYNTHETIC,9.759,0.083,-0.032,-0.012,-0.150,0.135,101324.5,,,,,,,,1
40.540,SYNTHETIC,9.831,0.042,0.091,-0.154,0.071,0.129,101328.8,,,,,,,,1
40.560,SYNTHETIC,9.777,-0.023,-0.005,0.102,-0.087,0.097,101329.9,,,,,,,,1
40.580,SYNTHETIC,9.695,-0.023,0.090,0.132,-0.060,0.193,101323.0,,,,,,,,1
40.600,SYNTHETIC,9.789,-0.010,-0.013,-0.225,0.027,0.009,101325.9,,,,,,,,1
40.620,SYNTHETIC,9.850,-0.068,-0.025,0.007,-0.063,0.051,101324.5,,,,,,,,1
40.640,SYNTHETIC,9.815,0.054,0.028,-0.118,-0.104,-0.022,101324.5,,,,,,,,1
40.660,SYNTHETIC,9.831,-0.012,-0.034,-0.056,0.187,-0.208,101327.0,,,,,,,,1
40.680,SYNTHETIC,9.941,0.096,0.040,0.030,-0.057,-0.024,101329.1,,,,,,,,1
40.700,SYNTHETIC,9.883,-0.111,-0.009,-0.120,0.058,0.072,101333.9,,,,,,,,1
40.720,SYNTHETIC,9.848,-0.023,-0.024,-0.032,0.020,-0.101,101324.5,,,,,,,,1
40.740,SYNTHETIC,9.769,0.013,-0.074,0.014,-0.090,-0.031,101327.8,,,,,,,,1
40.760,SYNTHETIC,9.793,0.007,-0.053,0.025,-0.074,0.034,101331.8,,,,,,,,1
40.780,SYNTHETIC,9.756,0.001,-0.028,-0.041,-0.107,0.187,101324.8,,,,,,,,1
40.800,SYNTHETIC,9.862,-0.059,-0.012,-0.009,-0.330,0.190,101324.0,,,,,,,,1
40.820,SYNTHETIC,9.777,-0.072,-0.027,-0.121,-0.061,0.067,101324.9,,,,,,,,1
40.840,SYNTHETIC,9.754,0.019,-0.025,0.012,0.001,-0.103,101325.2,,,,,,,,1
40.860,SYNTHETIC,9.769,-0.016,-0.018,-0.079,-0.077,-0.088,101329.8,,,,,,,,1
40.880,SYNTHETIC,9.827,0.092,-0.029,0.016,0.037,-0.001,101321.3,,,,,,,,1
40.900,SYNTHETIC,9.840,0.061,0.036,0.054,0.076,-0.073,101326.8,,,,,,,,1
40.920,SYNTHETIC,9.783,0.010,-0.023,0.111,0.019,0.047,101324.8,,,,,,,,1
40.940,SYNTHETIC,9.807,0.035,0.072,-0.204,0.031,0.100,101329.2,,,,,,,,1
40.960,SYNTHETIC,9.766,0.045,0.085,-0.156,0.153,0.028,101323.7,,,,,,,,1
40.980,SYNTHETIC,9.747,-0.039,0.109,0.181,-0.024,0.019,101322.0,,,,,,,,1
41.000,SYNTHETIC,9.851,0.050,0.120,-0.036,0.163,0.070,101329.0,0.0002880,0.0005702,7.8,3,9,21.28,4.063,1
41.020,SYNTHETIC,9.796,0.025,-0.071,-0.013,-0.213,0.077,101322.3,,,,,,,,1
41.040,SYNTHETIC,9.791,-0.044,0.006,-0.035,-0.020,-0.037,101325.8,,,,,,,,1
41.060,SYNTHETIC,9.819,-0.016,-0.039,0.061,-0.101,-0.074,101323.5,,,,,,,,1
41.080,SYNTHETIC,9.771,0.033,0.030,-0.055,-0.015,-0.140,101325.8,,,,,,,,1
41.100,SYNTHETIC,9.743,0.043,0.089,0.028,0.061,-0.147,101326.5,,,,,,,,1
41.120,SYNTHETIC,9.777,0.013,0.022,-0.084,-0.041,-0.179,101322.2,,,,,,,,1
41.140,SYNTHETIC,9.803,-0.049,-0.055,0.137,0.005,0.125,101326.3,,,,,,,,1
41.160,SYNTHETIC,9.809,-0.006,0.040,-0.057,-0.011,0.086,101320.3,,,,,,,,1
41.180,SYNTHETIC,9.735,-0.009,-0.067,-0.181,0.033,-0.020,101323.1,,,,,,,,1
41.200,SYNTHETIC,9.868,0.009,0.059,0.035,-0.041,-0.077,101322.8,,,,,,,,1
41.220,SYNTHETIC,9.750,0.047,-0.032,-0.086,0.001,0.162,101322.2,,,,,,,,1
41.240,SYNTHETIC,9.746,-0.025,-0.021,-0.040,0.126,0.064,101326.7,,,,,,,,1
41.260,SYNTHETIC,9.783,0.008,-0.041,-0.006,-0.039,0.153,101323.6,,,,,,,,1
41.280,SYNTHETIC,9.845,-0.047,0.025,-0.127,0.034,-0.048,101327.3,,,,,,,,1
41.300,SYNTHETIC,9.828,-0.022,-0.061,-0.050,-0.083,-0.136,101322.1,,,,,,,,1
41.320,SYNTHETIC,9.863,0.037,-0.004,-0.018,0.161,-0.022,101325.4,,,,,,,,1
